Subject,Country,Age,Gender,City,Education,Question,Response,Condition,Coded_Response
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Rules,Hace una hora nadé en la piscina.,TODAY,PP
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Rules,Ayer lavé todo el piso.,YESTERDAY_PLUS,PP
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Rules,Esta mañana cociné las hamburguesas.,TODAY,PP
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Rules,Miré el paisaje.,IND_MINUS_TA,PP
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Rules,Todavía no he hablado con Sofía.,IRR,PRET
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Rules,En alguna ocasión pinté un cuadro.,IND_PLUS_TA,PP
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Rules,Hoy escalé el monte Everest.,TODAY,PP
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Rules,Varias veces he leído aquí.,IRR,PRET
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Rules,Un día jugué al ajedrez.,IND_PLUS_TA,PP
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Rules,Hoy cocinamos pasta con tomate.,TODAY,PP
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Rules,Una vez bailé tango.,IND_PLUS_TA,PP
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Rules,Anteayer caminé por el parque .,YESTERDAY_PLUS,PP
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Rules,Hace pocos minutos he cantado ópera.,TODAY,PRET
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Rules,He conversado con mi tío.,IND_MINUS_TA,PRET
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Rules,Escuché su canción nueva .,IND_MINUS_TA,PP
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Rules,Hoy trabajé en la oficina.,TODAY,PP
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Rules,Una vez nadé en la piscina.,IND_PLUS_TA,PP
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Rules,Entonces escalé el monte Everest.,IND_PLUS_TA,PP
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Rules,Hoy cocinamos pasta con tomate.,TODAY,PP
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Rules,Conduje el autobús.,IND_MINUS_TA,PP
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Rules,Bailé tango.,IND_MINUS_TA,PP
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Rules,Hace una hora corrí en la pista.,TODAY,PP
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Rules,Siempre he ordenado todo mi cuarto.,IRR,PRET
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Rules,Un día cociné las hamburguesas.,IND_PLUS_TA,PP
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Rules,Hace un mes viajé por el norte.,YESTERDAY_PLUS,PP
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Rules,Anteayer conversé con mi tío.,YESTERDAY_PLUS,PP
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Rules,Todavía no he aprendido mucho sobre los aviones.,IRR,PRET
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Rules,Varias veces he investigado la historia de mi familia.,IRR,PRET
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Rules,He pintado un cuadro.,IND_MINUS_TA,PRET
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Rules,Hace dos días jugué al ajedrez.,YESTERDAY_PLUS,PP
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Rules,En alguna ocasión he hablado con Sofía.,IND_PLUS_TA,PRET
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Rules,Nunca he mirado el paisaje.,IRR,PRET
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Rules,Varias veces he viajado por el norte.,IRR,PRET
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Rules,Alguna vez he leído aquí.,IND_PLUS_TA,PRET
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Rules,Hace pocas horas he investigado la historia de mi familia.,TODAY,PRET
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Rules,Hace pocos minutos he aprendido mucho sobre los aviones.,TODAY,PRET
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Rules,Hoy he lavado todo el piso.,TODAY,PRET
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Rules,He escrito una carta a Jorge.,IND_MINUS_TA,PRET
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Rules,Ayer bailé tango.,YESTERDAY_PLUS,PP
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Rules,Hoy cocinamos pasta con tomate.,TODAY,PP
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Rules,Una vez trabajé en la oficina.,IND_PLUS_TA,PP
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Rules,Muchas veces he conversado con mi tío.,IRR,PRET
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Rules,Todavía no he escuchado su canción nueva.,IRR,PRET
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Rules,Hace un mes pinté un cuadro.,YESTERDAY_PLUS,PP
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Rules,Ayer miré el paisaje.,YESTERDAY_PLUS,PP
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Rules,Nunca lavé todo el piso.,IRR,PP
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Rules,Esta mañana he leído aquí.,TODAY,PRET
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Rules,Hace pocas horas estudié la literatura.,TODAY,PP
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Rules,He jugado al ajedrez.,IND_MINUS_TA,PRET
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Rules,Hace dos días escuché su canción nueva.,YESTERDAY_PLUS,PP
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Rules,Practiqué el inglés.,IND_MINUS_TA,PP
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Rules,Alguna vez escribí una carta a Jorge.,IND_PLUS_TA,PP
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Rules,Hace pocos minutos hablé con Sofía.,TODAY,PP
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Rules,En alguna ocasión canté ópera.,IND_PLUS_TA,PP
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Rules,Muchas veces caminé por el parque .,IRR,PP
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Rules,El año pasado compré un recuerdo del viaje.,YESTERDAY_PLUS,PP
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Rules,Esta mañana he conversado con mi tío.,TODAY,PRET
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Rules,Alguna vez he caminado por el parque.,IND_PLUS_TA,PRET
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Rules,Siempre he jugado al ajedrez.,IRR,PRET
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Rules,Hoy he mirado el paisaje.,TODAY,PRET
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Rules,Ayer he nadado en la piscina.,YESTERDAY_PLUS,PRET
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Rules,Un día he ordenado todo mi cuarto.,IND_PLUS_TA,PRET
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Rules,Varias veces he pintado un cuadro.,IRR,PRET
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Rules,Todavía no he practicado el inglés.,IRR,PRET
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Rules,Anteayer escribí una carta a Jorge.,YESTERDAY_PLUS,PP
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Rules,En alguna ocasión he investigado la historia de mi familia.,IND_PLUS_TA,PRET
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Rules,Leí aquí.,IND_MINUS_TA,PP
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Rules,El año pasado he escalado el monte Everest.,YESTERDAY_PLUS,PRET
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Rules,El año pasado he estudiado la literatura.,YESTERDAY_PLUS,PRET
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Rules,Siempre nadé en la piscina.,IRR,PP
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Rules,Hoy cocinamos pasta con tomate.,TODAY,PP
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Rules,Varias veces he escrito una carta a Jorge.,IRR,PRET
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Rules,Caminé por el parque .,IND_MINUS_TA,PP
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Rules,Un día escuché su canción nueva .,IND_PLUS_TA,PP
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Rules,Investigué la historia de mi familia.,IND_MINUS_TA,PP
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Rules,Entonces compré un recuerdo del viaje.,IND_PLUS_TA,PP
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Rules,Aprendí mucho sobre los aviones.,IND_MINUS_TA,PP
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Rules,Muchas veces cociné las hamburguesas.,IRR,PP
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Rules,Todavía no he cantado ópera.,IRR,PRET
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Rules,Esta mañana conduje el autobús.,TODAY,PP
R_739YLPOTHuDc5Yo,Mexico,25-34 años,Masculino,Reynosa,University,Rules,Hace pocas horas he escrito una carta a Jorge.,TODAY,PRET
R_739YLPOTHuDc5Yo,Mexico,25-34 años,Masculino,Reynosa,University,Rules,El año pasado he aprendido mucho sobre los aviones.,YESTERDAY_PLUS,PRET
R_739YLPOTHuDc5Yo,Mexico,25-34 años,Masculino,Reynosa,University,Rules,Entonces he practicado el inglés.,IND_PLUS_TA,PRET
R_739YLPOTHuDc5Yo,Mexico,25-34 años,Masculino,Reynosa,University,Rules,Muchas veces he corrido en la pista.,IRR,PRET
R_739YLPOTHuDc5Yo,Mexico,25-34 años,Masculino,Reynosa,University,Rules,Siempre he estudiado la literatura.,IRR,PRET
R_739YLPOTHuDc5Yo,Mexico,25-34 años,Masculino,Reynosa,University,Rules,Nunca he trabajado en la oficina.,IRR,PRET
R_739YLPOTHuDc5Yo,Mexico,25-34 años,Masculino,Reynosa,University,Rules,Compré un recuerdo del viaje.,IND_MINUS_TA,PP
R_739YLPOTHuDc5Yo,Mexico,25-34 años,Masculino,Reynosa,University,Rules,Alguna vez conduje el autobús.,IND_PLUS_TA,PP
R_739YLPOTHuDc5Yo,Mexico,25-34 años,Masculino,Reynosa,University,Rules,Hace un mes he investigado la historia de mi familia.,YESTERDAY_PLUS,PRET
R_739YLPOTHuDc5Yo,Mexico,25-34 años,Masculino,Reynosa,University,Rules,He viajado por el norte.,IND_MINUS_TA,PRET
R_739YLPOTHuDc5Yo,Mexico,25-34 años,Masculino,Reynosa,University,Rules,Hace dos días he ordenado todo mi cuarto.,YESTERDAY_PLUS,PRET
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Rules,Ayer miré el paisaje.,YESTERDAY_PLUS,PP
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Rules,Nunca he lavado todo el piso.,IRR,PRET
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Rules,Esta mañana leí aquí.,TODAY,PP
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Rules,Hace pocas horas estudié la literatura.,TODAY,PP
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Rules,Jugué al ajedrez.,IND_MINUS_TA,PP
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Rules,Hace dos días escuché su canción nueva.,YESTERDAY_PLUS,PP
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Rules,He practicado el inglés.,IND_MINUS_TA,PRET
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Rules,Alguna vez he escrito una carta a Jorge.,IND_PLUS_TA,PRET
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Rules,Hace pocos minutos hablé con Sofía.,TODAY,PP
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Rules,En alguna ocasión he cantado ópera.,IND_PLUS_TA,PRET
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Rules,Muchas veces he caminado por el parque .,IRR,PRET
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Rules,El año pasado compré un recuerdo del viaje.,YESTERDAY_PLUS,PP
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Rules,Hace dos días jugué al ajedrez.,YESTERDAY_PLUS,PP
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Rules,En alguna ocasión he hablado con Sofía.,IND_PLUS_TA,PRET
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Rules,Nunca he mirado el paisaje.,IRR,PRET
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Rules,Varias veces he viajado por el norte.,IRR,PRET
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Rules,Alguna vez he leído aquí.,IND_PLUS_TA,PRET
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Rules,Hace pocas horas investigué la historia de mi familia.,TODAY,PP
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Rules,Hace pocos minutos he aprendido mucho sobre los aviones.,TODAY,PRET
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Rules,Hoy he lavado todo el piso.,TODAY,PRET
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Rules,He escrito una carta a Jorge.,IND_MINUS_TA,PRET
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Rules,Ayer bailé tango.,YESTERDAY_PLUS,PP
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Rules,Una vez trabajé en la oficina.,IND_PLUS_TA,PP
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Rules,Muchas veces he conversado con mi tío.,IRR,PRET
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Rules,Todavía no he escuchado su canción nueva.,IRR,PRET
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Rules,Hace un mes pinté un cuadro.,YESTERDAY_PLUS,PP
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Rules,Hoy trabajé en la oficina.,TODAY,PP
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Rules,Una vez nadé en la piscina.,IND_PLUS_TA,PP
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Rules,Entonces escalé el monte Everest.,IND_PLUS_TA,PP
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Rules,Conduje el autobús.,IND_MINUS_TA,PP
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Rules,Bailé tango.,IND_MINUS_TA,PP
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Rules,Hace una hora corrí en la pista.,TODAY,PP
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Rules,Siempre he ordenado todo mi cuarto.,IRR,PRET
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Rules,Un día cociné las hamburguesas.,IND_PLUS_TA,PP
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Rules,Hace un mes viajé por el norte.,YESTERDAY_PLUS,PP
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Rules,Anteayer conversé con mi tío.,YESTERDAY_PLUS,PP
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Rules,Todavía no he aprendido mucho sobre los aviones.,IRR,PRET
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Rules,Varias veces he investigado la historia de mi familia.,IRR,PRET
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Rules,Pinté un cuadro.,IND_MINUS_TA,PP
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Rules,Un día corrí en la pista.,IND_PLUS_TA,PP
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Rules,He cantado ópera.,IND_MINUS_TA,PRET
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Rules,Siempre he comprado una bolsa.,IRR,PRET
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Rules,Escalé el monte Everest.,IND_MINUS_TA,PP
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Rules,Cociné las hamburguesas.,IND_MINUS_TA,PP
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Rules,Entonces estudié la literatura.,IND_PLUS_TA,PP
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Rules,Hace una hora ordené todo mi cuarto.,TODAY,PP
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Rules,Esta mañana caminé por el parque .,TODAY,PP
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Rules,Anteayer conduje el autobús.,YESTERDAY_PLUS,PP
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Rules,El año pasado practiqué el inglés.,YESTERDAY_PLUS,PP
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Rules,Nadé en la piscina.,IND_MINUS_TA,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Rules,Ordené todo mi cuarto.,IND_MINUS_TA,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Rules,Lavé todo el piso.,IND_MINUS_TA,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Rules,Nunca he escalado el monte Everest.,IRR,PRET
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Rules,Hace pocas horas pinté un cuadro.,TODAY,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Rules,Hace una hora jugué al ajedrez.,TODAY,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Rules,Anteayer hablé con Sofía.,YESTERDAY_PLUS,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Rules,En alguna ocasión viajé por el norte.,IND_PLUS_TA,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Rules,Alguna vez conversé con mi tío.,IND_PLUS_TA,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Rules,Hoy bailé tango.,TODAY,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Rules,Ayer corrí en la pista.,YESTERDAY_PLUS,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Rules,Hace pocos minutos practiqué el inglés.,TODAY,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Rules,Una vez miré el paisaje.,IND_PLUS_TA,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Rules,Hace un mes leí aquí.,YESTERDAY_PLUS,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Rules,Hace dos días trabajé en la oficina.,YESTERDAY_PLUS,PP
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Rules,El año pasado estudié la literatura.,YESTERDAY_PLUS,PP
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Rules,Siempre nadé en la piscina.,IRR,PP
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Rules,Hoy cocinamos pasta con tomate.,TODAY,PP
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Rules,Varias veces he escrito una carta a Jorge.,IRR,PRET
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Rules,Caminé por el parque .,IND_MINUS_TA,PP
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Rules,Un día escuché su canción nueva .,IND_PLUS_TA,PP
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Rules,Investigué la historia de mi familia.,IND_MINUS_TA,PP
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Rules,Entonces compré un recuerdo del viaje.,IND_PLUS_TA,PP
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Rules,Aprendí mucho sobre los aviones.,IND_MINUS_TA,PP
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Rules,Muchas veces he cocinado las hamburguesas.,IRR,PRET
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Rules,Todavía no he cantado ópera.,IRR,PRET
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Rules,Esta mañana conduje el autobús.,TODAY,PP
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Rules,El año pasado estudié la literatura.,YESTERDAY_PLUS,PP
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Rules,Siempre he nadado en la piscina.,IRR,PRET
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Rules,Hoy cocinamos pasta con tomate.,TODAY,PP
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Rules,Varias veces he escrito una carta a Jorge.,IRR,PRET
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Rules,Caminé por el parque .,IND_MINUS_TA,PP
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Rules,Un día escuché su canción nueva .,IND_PLUS_TA,PP
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Rules,He investigado la historia de mi familia.,IND_MINUS_TA,PRET
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Rules,Entonces compré un recuerdo del viaje.,IND_PLUS_TA,PP
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Rules,He aprendido mucho sobre los aviones.,IND_MINUS_TA,PRET
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Rules,Muchas veces he cocinado las hamburguesas.,IRR,PRET
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Rules,Todavía no he cantado ópera.,IRR,PRET
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Rules,Esta mañana he conducido el autobús.,TODAY,PRET
R_2P5mKvy8eptapFy,Spain,55-64 años,Masculino,Vigo,Gradschool,Rules,Hace pocas horas escribí una carta a Jorge.,TODAY,PP
R_2P5mKvy8eptapFy,Spain,55-64 años,Masculino,Vigo,Gradschool,Rules,El año pasado aprendí mucho sobre los aviones.,YESTERDAY_PLUS,PP
R_2P5mKvy8eptapFy,Spain,55-64 años,Masculino,Vigo,Gradschool,Rules,Entonces practiqué el inglés.,IND_PLUS_TA,PP
R_2P5mKvy8eptapFy,Spain,55-64 años,Masculino,Vigo,Gradschool,Rules,Muchas veces corrí en la pista.,IRR,PP
R_2P5mKvy8eptapFy,Spain,55-64 años,Masculino,Vigo,Gradschool,Rules,Siempre he estudiado la literatura.,IRR,PRET
R_2P5mKvy8eptapFy,Spain,55-64 años,Masculino,Vigo,Gradschool,Rules,Nunca trabajé en la oficina.,IRR,PP
R_2P5mKvy8eptapFy,Spain,55-64 años,Masculino,Vigo,Gradschool,Rules,Compré un recuerdo del viaje.,IND_MINUS_TA,PP
